Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,nFORCE__App__c,nFORCE__Body__c,nFORCE__Group__c,nFORCE__Icon_Class__c,nFORCE__Is_Hidden__c,nFORCE__Navigation__c,nFORCE__Order__c,nFORCE__Parent_App__c,nFORCE__Screen__c,nFORCE__Toolbar__c,nFORCE__Sub_Navigation__c,nFORCE__Topbar__c,nFORCE__lookupKey__c,nFORCE__Parameters__c,nPortal__Portal_Header_Text__c,nPortal__Portal_Icon_Path__c,nPortal__Portal_Subheader_Text__c,nPortal__Search_Object_Filter__c,nPortal__Search_Object_Type__c,nPortal__Search_Results_Fieldset__c,nPortal__Search_Select_Active_Text__c,nPortal__Search_Select_Text__c,AutorabitExtId__c
"a324T000000PWIyQAO","0054T000000ZYm5QAG","","TM Dashboard","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","dashboard-tm","llc_bi__treasurystagehorizontal","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42574612601673954","","","","","","","","","",""
"a324T000000PWJ0QAO","0054T000000ZYm5QAG","","Credit Memo","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","action-tm-credit-mem","llc_bi__tmo_credit_memo_redirect","","","false","nforce__blank","","","","","nforce__blank","nforce__blank","42493486009300464","","","","","","","","","",""
"a324T000000PWJ1QAO","0054T000000ZYm5QAG","","Forms Gen","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","action-tm-forms-gen","llc_bi__tmo_forms_gen_redirect","","","false","nforce__blank","","","","","nforce__blank","nforce__blank","42358497250620784","","","","","","","","","",""
"a324T000000PWJ2QAO","0054T000000ZYm5QAG","","Overview","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","tm-config-system","TreasuryConfiguration","","n-icon-treasury_configuration","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42876635487967880","","","","","","","","","",""
"a324T000000PWJ3QAO","0054T000000ZYm5QAG","","Product Catalog","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","tm-config-cat","ProductCatalog","","n-icon-treasury_configuration","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42860463562343192","","","","","","","","","",""
"a324T000000PWJ4QAO","0054T000000ZYm5QAG","","Maintenance Types","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","tm-config-maint-type","MaintenanceTypeConfig","","n-icon-treasury_configuration","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42069149519643348","","","","","","","","","",""
"a324T000000PWJ5QAO","0054T000000ZYm5QAG","","Document Manager","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","tm-universal-docman","NDOC__UniversalDocman","","n-icon.treasury_management","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42221473631783194","","","","","","","","","",""
"a324T000000PWJ8QAO","0054T000000ZYm5QAG","","Application","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sbl-apply","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","","","","","","NPORTAL__LoanTopbar","42756009310300798","","","","","","","","","",""
"a324T000000PWJ9QAO","0054T000000ZYm5QAG","","Eligibility","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sbl-eligibility","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","","","a344T000000PEcAQAW","","","NPORTAL__LoanTopbar","42215809689296063","","Let's determine your eligibility","standard-sprite/svg/symbols.svg#task2","Help us determine the terms of the loan that best meet your needs","","","","","",""
"a324T000000PWJAQA4","0054T000000ZYm5QAG","","Your Business","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sbl-business","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","","","","","","NPORTAL__LoanTopbar","42559072309211191","","","","We'll use this information to verify your business and confirm your eligibility","","","","","",""
"a324T000000PWJBQA4","0054T000000ZYm5QAG","","Personal Info","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sbl-personal","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","","","a344T000000PEaUQAW","","","NPORTAL__LoanTopbar","42169589834564445","","Tell us about yourself","utility-sprite/svg/symbols.svg#identity","We need to know a bit about the person representing the business.","","","","","",""
"a324T000000PWJCQA4","0054T000000ZYm5QAG","","Others Involved","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sbl-others","NPORTAL__OthersInvolved","","","false","NPORTAL__ApplicationNavigation","","","","","","NPORTAL__LoanTopbar","42323620860200564","","Borrowers & Guarantors","custom-sprite/svg/symbols.svg#custom15","Is there anyone else with greater than 25% ownership stake in the company? If yes, please add them here.","","","","","",""
"a324T000000PWJDQA4","0054T000000ZYm5QAG","","Review & Submit","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sbl-review","NPORTAL__PortalReview","","","false","NPORTAL__ApplicationNavigation","","","","","","NPORTAL__LoanTopbar","42379837148889979","","Does everything look right?","utility-sprite/svg/symbols.svg#preview","Let's double check what you've entered.  Once you submit this, we'll process your application and get you a credit decision in 1-2 days","","","","","",""
"a324T000000PWJFQA4","0054T000000ZYm5QAG","","Portal Dashboard","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","ptl-dashboard","nPortal__dashboard","","","false","nPORTAL__DashboardNavigation","","","","","","","42629468209894733","","","","","","","","","",""
"a324T000000PWJGQA4","0054T000000ZYm5QAG","","Compliance","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","compliance-dummy","","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42933874713264198","","","","","","","","","",""
"a324T000000PWJHQA4","0054T000000ZYm5QAG","","Certifications","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","certifications","nforce__kogridlist","","","false","nforce__navigation","","","a344T000000PEcBQAW","","nforce__sub_navigation","nforce__topbar","42217133810009794","","","","","","","","","",""
"a324T000000PWJIQA4","0054T000000ZYm5QAG","","Reg O","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","RegO-kyc","llc_bi__Questionnaire_Loan_App","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42705618760457046","","","","","","","","","",""
"a324T000000PWJJQA4","0054T000000ZYm5QAG","","Reg W","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","RegW-kyc","llc_bi__Questionnaire_Loan_App","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42012490782856480","","","","","","","","","",""
"a324T000000PWJKQA4","0054T000000ZYm5QAG","","HMDA Eligibility","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","hmda-eligibility","llc_bi__Questionnaire_Loan_App","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42640458330749293","","","","","","","","","",""
"a324T000000PWJLQA4","0054T000000ZYm5QAG","","Finish","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","questionnaire-standalone","c__Questionnaire_Standalone","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__ngtopbar","42606240754158030","","","","","","","","","",""
"a324T000000PWJNQA4","0054T000000ZYm5QAG","","Representative Treasury Dashboards","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","treasury-dashboard-image","c__Treasury_Representative_Image","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42086958793448208","","","","","","","","","",""
"a324T000000PWJSQA4","0054T000000ZYm5QAG","","SBA Loan Authorization","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-loan-authorization","nforce__kodatagrid","","n-icon-misc5","false","nforce__navigation","","","a344T000000PEcCQAW","","nforce__sub_navigation","nforce__topbar","42316745323536322","","","","","","","","","",""
"a324T000000PWJTQA4","0054T000000ZYm5QAG","","SBA Express Loan Authorization","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-express-loan-authorization","nforce__kodatagrid","","n-icon-misc5","false","nforce__navigation","","","a344T000000PEcDQAW","","nforce__sub_navigation","nforce__topbar","42314045774364294","","","","","","","","","",""
"a324T000000PWJUQA4","0054T000000ZYm5QAG","","Additional Conditions","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-la-additional-conditions","nforce__kodatagrid","","","false","nforce__navigation","","","a344T000000PEcEQAW","","nforce__sub_navigation","nforce__topbar","42810290627217906","","","","","","","","","",""
"a324T000000PWJVQA4","0054T000000ZYm5QAG","","Liens","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-la-liens","nforce__korelatedlist","","n-icon-relationship","false","nforce__navigation","","","a344T000000PEcFQAW","","nforce__sub_navigation","nforce__topbar","42654620940505161","","","","","","","","","",""
"a324T000000PWJWQA4","0054T000000ZYm5QAG","","Collateral Pledged","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-la-collateral-pledged","nforce__korelatedlist","","n-icon-relationship","false","nforce__navigation","","","a344T000000PEcGQAW","","nforce__sub_navigation","nforce__topbar","42725770737475454","","","","","","","","","",""
"a324T000000PWJXQA4","0054T000000ZYm5QAG","","Collateral","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-la-collateral","nforce__korelatedlist","","n-icon-relationship","false","nforce__navigation","","","a344T000000PEcHQAW","","nforce__sub_navigation","nforce__topbar","42786814382008677","","","","","","","","","",""
"a324T000000PWJYQA4","0054T000000ZYm5QAG","","Use of Proceeds","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-la-use-of-proceeds","nforce__korelatedlistchild","","n-icon-entity","false","nforce__navigation","","","a344T000000PEcIQAW","","nforce__sub_navigation","nforce__topbar","42178294095460311","","","","","","","","","",""
"a324T000000PWJZQA4","0054T000000ZYm5QAG","","Injections","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-la-injections","nforce__korelatedlistchild","","","false","nforce__navigation","","","a344T000000PEcJQAW","","nforce__sub_navigation","nforce__topbar","42198362042803499","","","","","","","","","",""
"a324T000000PWJaQAO","0054T000000ZYm5QAG","","Repayment Terms","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-la-repayment-terms","nforce__kodatagrid","","","false","nforce__navigation","","","a344T000000PEcKQAW","","nforce__sub_navigation","nforce__topbar","42526551364866246","","","","","","","","","",""
"a324T000000PWJbQAO","0054T000000ZYm5QAG","","Application","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-la-application","nforce__kodatagrid","","","false","nforce__navigation","","","a344T000000PEcLQAW","","nforce__sub_navigation","nforce__topbar","42408568946557687","","","","","","","","","",""
"a324T000000PWJcQAO","0054T000000ZYm5QAG","","Borrowing Structure","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","sba-la-borrowing-structure","nforce__korelatedlist","","n-icon-relationship","false","nforce__navigation","","","a344T000000PEcMQAW","","nforce__sub_navigation","nforce__topbar","42137228750541050","action_new=sba.add-entity","","","","","","","","",""
"a324T000000PWJdQAO","0054T000000ZYm5QAG","","Collateral Summary","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","collateral-summary","nforce__kogridlist","","n-icon-collateral","false","nforce__navigation","","","a344T000000PEcNQAW","","nforce__sub_navigation","nforce__topbar","4231113141032653","","","","","","","","","",""
"a324T000000PWJeQAO","0054T000000ZYm5QAG","","HVCRE","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","hvcre","llc_bi__Questionnaire_Loan_App","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42472323083885068","","","","","","","","","",""
"a324T000000PWJfQAO","0054T000000ZYm5QAG","","Verifications Checklist","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","verify-credit-checklist-Connected","nfuse__verificationschecklist","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__nctopbar","42246606547110456","","","","","","","","","",""
"a324T000000PWJgQAO","0054T000000ZYm5QAG","","Verifications Checklist","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","verify-credit-checklist-loan-conn","nfuse__verificationschecklist","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__nctopbar","42698584582338901","","","","","","","","","",""
"a324T000000PWJhQAO","0054T000000ZYm5QAG","","Conditions","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","conditions","nforce__korelatedlist","","n-icon-relationship","false","nforce__navigation","","","a344T000000PEcOQAW","","nforce__sub_navigation","nforce__topbar","42433217096446275","","","","","","","","","",""
"a324T000000PWJiQAO","0054T000000ZYm5QAG","","Risk Rating Selection","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","risk-rating-selector","c__CSA_LoanAccountRiskRating","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","082144681960108920","","","","","","","","","",""
"a324T000000PWJjQAO","0054T000000ZYm5QAG","","Overview Config","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","overview-config","c__CSA_OverviewConfigAdmin","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","008736884724225030","","","","","","","","","",""
"a324T000000PWJlQAO","0054T000000ZYm5QAG","","Adverse Action","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","loan-adverse","nforce__korelatedtable","","n-icon-adverse","false","nforce__navigation","","","a344T000000PEcQQAW","","nforce__sub_navigation","nforce__topbar","42512340452542096","","","","","","","","","",""
"a324T000000PWJmQAO","0054T000000ZYm5QAG","","Updatable Flows","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","action-update-flows-ncino-administration","c__Button_Administration","","n-icon-analyze","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42878588069919992","","","","","","","","","",""
"a324T000000PWJnQAO","0054T000000ZYm5QAG","","Loan Details","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","loan-detail-card","nforce__kodatagrid","","n-icon-loan","false","nforce__navigation","","","a344T000000PEcRQAW","","nforce__sub_navigation","nforce__topbar","42672697108656296","","","","","","","","","",""
"a324T000000PWJoQAO","0054T000000ZYm5QAG","","Administration Dashboard","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","dashboard-admin","nforce__administrationdashboard","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42346054431372264","","","","","","","","","",""
"a324T000000PWJqQAO","0054T000000ZZW7QAO","","Collateral","2019-09-09T15:17:11.000Z","0054T0000012R1pQAE","2020-02-06T20:31:25.000Z","0054T000000ZZW7QAO","","","","unidoc-LLC_BI__Collateral__c","ndoc__universaldocmanconfiguration","","","false","nforce__navigation","5.0","","a344T000000PEcMQAW","","nforce__sub_navigation","nforce__topbar","42915493907478219","","","","","","","","","","a324T000000H832QAC"
"a324T000000PWJrQAO","0054T000000ZZW7QAO","","Customer Portal","2019-09-09T15:17:11.000Z","0054T0000012R1pQAE","2019-12-10T15:46:52.000Z","0054T000000ZZW7QAO","","","","unidoc-customer-portal","ndoc__universaldocmanconfigurationportal","","","false","nforce__navigation","7.0","","","","nforce__sub_navigation","nforce__topbar","42614202282177265","","","","","","","","","","a324T000000H833QAC"
"a324T000000PWJsQAO","0054T000000ZYm5QAG","","Quick Links","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","admin-quick-links","llc_bi__systemadminquicklinks","","","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42271530147949968","","","","","","","","","",""
"a324T000000PWJtQAO","0054T000000ZYm5QAG","","Check Policy Exceptions","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","2019-09-09T15:17:11.000Z","0054T000000ZYm5QAG","","","","action-auto-policy-exception","llc_bi__policyexceptionsauto","","n-icon-exception","false","nforce__navigation","","","","","nforce__sub_navigation","nforce__topbar","42907830261896101","","","","","","","","","",""
